id;lat;long
36206;-22.9084921;-43.6093323
36207;-22.9085467;-43.6066514
36208;-22.9086073;-43.6058853
36209;-22.9087611;-43.6078987
36210;-22.9088201;-43.6070178
36211;-22.9088754;-43.6043201
36212;-22.9089382;-43.6046655
36213;-22.909003;-43.6049898
36214;-22.9091203;-43.6056
36215;-22.9091574;-43.6058025
36216;-22.9091784;-43.6059125
36217;-22.9094044;-43.6070323
36218;-22.9094311;-43.6106599
36219;-22.9094981;-43.6085528
36220;-22.9095008;-43.6079456
36221;-22.9095181;-43.6092639
36222;-22.9095193;-43.6095589
36223;-22.9095168;-43.6102952
36224;-22.9095694;-43.6054482
36225;-22.9096099;-43.6058739
36226;-22.909864;-43.6058843
36227;-22.9099729;-43.6068997
36228;-22.9099853;-43.6070059
36229;-22.9104704;-43.6082355
36230;-22.9105056;-43.6084275
36231;-22.910599;-43.6089098
36232;-22.9107744;-43.6097319
36233;-22.9108135;-43.60537
36234;-22.9109013;-43.6104214
36235;-22.9109447;-43.606052
36236;-22.9110882;-43.6068043
36237;-22.9114207;-43.6085253
36238;-22.9114862;-43.6088657
36239;-22.912904;-43.6266433
36240;-22.8852938;-43.6080365
36241;-22.8853329;-43.6079055
36242;-22.8854145;-43.6076047
36243;-22.8854732;-43.6101989
36244;-22.8857928;-43.6081221
36245;-22.8858624;-43.6146811
36246;-22.8859072;-43.6079832
36247;-22.8859306;-43.614072
36248;-22.8860166;-43.6126784
36249;-22.8860215;-43.6134924
36250;-22.8861199;-43.6169108
36251;-22.8864058;-43.6084284
36252;-22.8863872;-43.6022231
36253;-22.886518;-43.6147414
36254;-22.8864905;-43.6076932
36255;-22.8868543;-43.6003657
36256;-22.8869718;-43.6101481
36257;-22.8870483;-43.6087528
36258;-22.8870774;-43.6074065
36259;-22.887095;-43.6147437
36260;-22.8870433;-43.6004133
36261;-22.8871335;-43.6151821
36262;-22.8871553;-43.6154143
36263;-22.8872209;-43.6159245
36264;-22.887253;-43.6161602
36265;-22.8873067;-43.6166409
36266;-22.8875073;-43.6166233
36267;-22.8874619;-43.6113548
36268;-22.8875854;-43.6031639
36269;-22.8876516;-43.6091775
36270;-22.8877167;-43.6151305
36271;-22.8877819;-43.6153823
36272;-22.8876899;-43.6119161
36273;-22.8876996;-43.6170874
36274;-22.8877908;-43.6090982
36275;-22.8877742;-43.616588
36276;-22.8879162;-43.6170282
36277;-22.8879081;-43.606531
36278;-22.8879635;-43.617273
36279;-22.8880215;-43.6165594
36280;-22.8880218;-43.6157691
36281;-22.8881352;-43.6130124
36282;-22.8881985;-43.6075312
36283;-22.8882689;-43.6157341
36284;-22.8882522;-43.6021926
36285;-22.8883082;-43.6094964
36286;-22.8883612;-43.6135689
36287;-22.8883701;-43.5999872
36288;-22.8884631;-43.6094217
36289;-22.8884803;-43.6081188
36290;-22.8886009;-43.6154657
36291;-22.888605;-43.6016742
36292;-22.8886997;-43.6156777
36293;-22.8888088;-43.6159004
36294;-22.8888027;-43.6146559
36295;-22.8889096;-43.614919
36296;-22.8888496;-43.5993786
36297;-22.8889479;-43.6092067
36298;-22.8890146;-43.6166353
36299;-22.8889033;-43.6098875
36300;-22.8891603;-43.6097556
36301;-22.8892676;-43.6006982
36302;-22.8892762;-43.6045135
36303;-22.8893846;-43.6077136
36304;-22.8894093;-43.6161357
36305;-22.8893745;-43.6104723
36306;-22.8894863;-43.6104209
36307;-22.8895129;-43.6156517
36308;-22.8895849;-43.6110212
36309;-22.8896161;-43.6002171
36310;-22.8897143;-43.6109673
36311;-22.8897695;-43.615384
36312;-22.8898627;-43.6072817
36313;-22.8898262;-43.6115697
36314;-22.889929;-43.5997349
36315;-22.8899295;-43.6115183
36316;-22.8899387;-43.6035515
36317;-22.890043;-43.6121468
36318;-22.8901557;-43.6120551
36319;-22.8900738;-43.6146682
36320;-22.8902637;-43.6126892
36321;-22.8902872;-43.5991991
36322;-22.8903044;-43.6030191
36323;-22.8903563;-43.6163197
36324;-22.8903819;-43.6126116
36325;-22.8903604;-43.5991057
36326;-22.8902853;-43.6173253
36327;-22.8904931;-43.6132216
36328;-22.890483;-43.6159976
36329;-22.8904988;-43.6077989
36330;-22.8905671;-43.615785
36331;-22.8906125;-43.6131775
36332;-22.8906629;-43.6136755
36333;-22.8907981;-43.6140095
36334;-22.8908532;-43.6137235
36335;-22.8908595;-43.5995158
36336;-22.8908766;-43.6091038
36337;-22.8908658;-43.6160408
36338;-22.8909074;-43.6142797
36339;-22.8909642;-43.6156395
36340;-22.8910385;-43.6082292
36341;-22.89083;-43.6089871
36342;-22.8910504;-43.6169641
36343;-22.8909595;-43.6020518
36344;-22.8910732;-43.6142657
36345;-22.8910944;-43.6096362
36346;-22.8913191;-43.6102014
36347;-22.8913174;-43.599891
36348;-22.8912939;-43.6015621
36349;-22.8915579;-43.6195354
36350;-22.8917751;-43.6113129
36351;-22.8917514;-43.6191858
36352;-22.8918231;-43.6002825
36353;-22.8919257;-43.6081326
36354;-22.8919641;-43.618865
36355;-22.8919952;-43.6005721
36356;-22.8920029;-43.59779
36357;-22.8920941;-43.6052234
36358;-22.8921268;-43.6091385
36359;-22.8921669;-43.6185242
36360;-22.8922139;-43.6030527
36361;-22.8922407;-43.6170823
36362;-22.8922663;-43.6076351
36363;-22.8922405;-43.6104257
36364;-22.8922662;-43.6183555
36365;-22.8922933;-43.6006737
36366;-22.8923549;-43.6182164
36367;-22.8924245;-43.6167204
36368;-22.8924687;-43.6109707
36369;-22.8925072;-43.5981764
36370;-22.8924388;-43.6047338
36371;-22.8925464;-43.6025501
36372;-22.8925882;-43.6164019
36373;-22.8925921;-43.6071454
36374;-22.8926676;-43.6095616
36375;-22.892599;-43.6178574
36376;-22.8927002;-43.6115335
36377;-22.8927062;-43.6174089
36378;-22.8926872;-43.6135473
36379;-22.8926762;-43.6072174
36380;-22.8927612;-43.6160825
36381;-22.892789;-43.6010603
36382;-22.892879;-43.6020794
36383;-22.8929121;-43.612082
36384;-22.8929214;-43.6066627
36385;-22.8929845;-43.5985641
36386;-22.8931208;-43.6126518
36387;-22.8932039;-43.6099753
36388;-22.8931009;-43.6037663
36389;-22.8931893;-43.6138417
36390;-22.8932344;-43.6015768
36391;-22.8932702;-43.6061601
36392;-22.8932053;-43.6164271
36393;-22.893248;-43.6129739
36394;-22.8933385;-43.5969596
36395;-22.8933028;-43.6014742
36396;-22.8933452;-43.6062273
36397;-22.8934215;-43.6204152
36398;-22.8934778;-43.6135564
36399;-22.8934663;-43.5989643
36400;-22.89353;-43.5978193
36401;-22.8936093;-43.6056646
36402;-22.8936191;-43.6009893
36403;-22.8937372;-43.6103891
36404;-22.893681;-43.6009044
36405;-22.8936973;-43.6057354
36406;-22.8936425;-43.6124218
36407;-22.8937658;-43.5985561
36408;-22.8938607;-43.6116403
36409;-22.8938795;-43.6143061
36410;-22.8939354;-43.6051833
36411;-22.8939729;-43.5993224
36412;-22.8940533;-43.6128217
36413;-22.894021;-43.5993043
36414;-22.8937101;-43.6110543
36415;-22.8940758;-43.6139402
36416;-22.8940387;-43.6118174
36417;-22.894072;-43.6106489
36418;-22.8942768;-43.6046945
36419;-22.8943007;-43.6114249
36420;-22.8942582;-43.6136001
36421;-22.894281;-43.6000267
36422;-22.8938478;-43.6161029
36423;-22.8943704;-43.6047597
36424;-22.8945423;-43.6131296
36425;-22.8945744;-43.6110387
36426;-22.8946105;-43.6041975
36427;-22.8947049;-43.6042624
36428;-22.894942;-43.6018632
36429;-22.8949322;-43.6037066
36430;-22.8950295;-43.6113895
36431;-22.8950239;-43.6134274
36432;-22.8949294;-43.6154665
36433;-22.895214;-43.6151611
36434;-22.8952841;-43.6031887
36435;-22.8953646;-43.6030674
36436;-22.8954715;-43.6117493
36437;-22.8954834;-43.6148458
36438;-22.8955041;-43.6137525
36439;-22.8957617;-43.614563
36440;-22.8957994;-43.6044134
36441;-22.8959247;-43.6121174
36442;-22.8961513;-43.6141583
36443;-22.8960543;-43.6053422
36444;-22.8966393;-43.6137197
36445;-22.8814058;-43.6057764
36446;-22.8817026;-43.6052111
36447;-22.8819368;-43.6060559
36448;-22.8820853;-43.6030961
36449;-22.8822113;-43.6054872
36450;-22.8824021;-43.6020834
36451;-22.8824852;-43.6056535
36452;-22.882574;-43.6033633
36453;-22.8826145;-43.602268
36454;-22.8827501;-43.6015856
36455;-22.8826803;-43.6034062
36456;-22.8830894;-43.603625
36457;-22.8831206;-43.6026739
36458;-22.8831883;-43.6047857
36459;-22.8838477;-43.6017139
36460;-22.8839499;-43.5983713
36461;-22.8839798;-43.6052936
36462;-22.884058;-43.6068792
36463;-22.8841059;-43.6026456
36464;-22.88416;-43.604139
36465;-22.8842127;-43.6047994
36466;-22.8843986;-43.6037239
36467;-22.8844711;-43.6055419
36468;-22.8845598;-43.6008733
36469;-22.884689;-43.605044
36470;-22.8847294;-43.5995506
36471;-22.8847813;-43.6031967
36472;-22.8849405;-43.6004857
36473;-22.8849939;-43.6058064
36474;-22.8850732;-43.5968506
36475;-22.8851962;-43.6052807
36476;-22.8852258;-43.601004
36477;-22.8852854;-43.6007359
36478;-22.8853352;-43.596736
36479;-22.885469;-43.5978155
36480;-22.885502;-43.6014618
36481;-22.8855902;-43.6038715
36482;-22.8856332;-43.600822
36483;-22.8857577;-43.5968278
36484;-22.8857429;-43.6002872
36485;-22.8859264;-43.6049715
36486;-22.8858083;-43.5957234
36487;-22.8858905;-43.6056086
36488;-22.8860098;-43.5962398
36489;-22.8860548;-43.6009177
36490;-22.886065;-43.5968939
36491;-22.8861882;-43.6002919
36492;-22.8862224;-43.5937148
36493;-22.8862612;-43.6023666
36494;-22.8864217;-43.5940901
36495;-22.8866121;-43.601055
36496;-22.8871306;-43.594235
36497;-22.8874537;-43.5971114
36498;-22.8883681;-43.5972505
36499;-22.8885914;-43.5959239
36500;-22.888613;-43.5928957
36501;-22.8886333;-43.5931335
36502;-22.888647;-43.5966387
36503;-22.8886641;-43.5951733
36504;-22.8887573;-43.5944124
36505;-22.8888286;-43.5936601
36506;-22.8889423;-43.5962418
36507;-22.8893075;-43.5932877
36508;-22.8893217;-43.5929503
36509;-22.8895681;-43.5922869
36510;-22.889859;-43.5945138
36511;-22.8900759;-43.5938097
36512;-22.8901321;-43.5914708
36513;-22.8901424;-43.5916669
36514;-22.8901599;-43.5921098
36515;-22.8901559;-43.5945441
36516;-22.8901747;-43.5925189
36517;-22.8901716;-43.5926449
36518;-22.8901877;-43.593009
36519;-22.8903297;-43.5951501
36520;-22.8919062;-43.5904331
36521;-22.8921156;-43.5927308
36522;-22.8922769;-43.5918456
36523;-22.8778878;-43.6164093
36524;-22.8783388;-43.6163932
36525;-22.8784218;-43.6159849
36526;-22.8786075;-43.6149961
36527;-22.8786805;-43.6145859
36528;-22.878748;-43.6142189
36529;-22.8788971;-43.6134114
36530;-22.8789405;-43.6162657
36531;-22.878971;-43.6130011
36532;-22.8791014;-43.6124438
36533;-22.8791221;-43.6167955
36534;-22.8792736;-43.6164461
36535;-22.8793504;-43.6154033
36536;-22.8793964;-43.612623
36537;-22.8794858;-43.6168703
36538;-22.8795166;-43.6150866
36539;-22.8796795;-43.6147386
36540;-22.879768;-43.6170039
36541;-22.8798294;-43.6152618
36542;-22.879945;-43.6124799
36543;-22.8799872;-43.6141013
36544;-22.879992;-43.614913
36545;-22.880002;-43.6171094
36546;-22.8801468;-43.613774
36547;-22.8803151;-43.6151041
36548;-22.8803188;-43.6119886
36549;-22.8803945;-43.6123548
36550;-22.8804522;-43.6139613
36551;-22.8804938;-43.6128447
36552;-22.8794446;-43.6169578
36553;-22.8805804;-43.6152518
36554;-22.8808362;-43.615401
36555;-22.8806428;-43.617259
36556;-22.8810959;-43.6148873
36557;-22.8811162;-43.6155354
36558;-22.8811864;-43.6117675
36559;-22.8812189;-43.6138156
36560;-22.8812424;-43.6174532
36561;-22.8812625;-43.6121043
36562;-22.8814129;-43.6127615
36563;-22.8814152;-43.6167337
36564;-22.8813844;-43.6156886
36565;-22.8814704;-43.6135411
36566;-22.8814561;-43.6164328
36567;-22.8815216;-43.6131826
36568;-22.8816528;-43.6158669
36569;-22.8816829;-43.616882
36570;-22.8816597;-43.6122262
36571;-22.8819475;-43.6169911
36572;-22.8819998;-43.6160901
36573;-22.88206;-43.6123491
36574;-22.8821001;-43.6195759
36575;-22.8821221;-43.6139189
36576;-22.8821295;-43.6161692
36577;-22.8822373;-43.615082
36578;-22.8822274;-43.6202413
36579;-22.8823173;-43.6147549
36580;-22.8823496;-43.6145839
36581;-22.8822929;-43.6151526
36582;-22.8823926;-43.6143882
36583;-22.8823618;-43.6163141
36584;-22.8824515;-43.6124692
36585;-22.8824708;-43.6140198
36586;-22.8824197;-43.6197184
36587;-22.8824675;-43.6178982
36588;-22.8825574;-43.6136526
36589;-22.8825667;-43.6193416
36590;-22.8826145;-43.6132625
36591;-22.8825712;-43.6183054
36592;-22.8826188;-43.6165126
36593;-22.8827191;-43.6189459
36594;-22.8827563;-43.6179964
36595;-22.8828412;-43.6167164
36596;-22.8828991;-43.6153148
36597;-22.8829074;-43.6184448
36598;-22.8829388;-43.6199534
36599;-22.8829829;-43.6190609
36600;-22.8830191;-43.616939
36601;-22.8830334;-43.6181104
36602;-22.8830797;-43.6195629
36603;-22.8831735;-43.616347
36604;-22.8831787;-43.6185555
36605;-22.8832187;-43.6171991
36606;-22.8832255;-43.6191719
36607;-22.8832598;-43.6157908
36608;-22.8832772;-43.6200958
36609;-22.8833031;-43.6182205
36610;-22.8834207;-43.6186626
36611;-22.8834524;-43.6173985
36612;-22.8834776;-43.6160849
36613;-22.8835492;-43.6183435
36614;-22.883577;-43.6154752
36615;-22.8836407;-43.6153247
36616;-22.8836798;-43.6151375
36617;-22.8836949;-43.6175588
36618;-22.8837166;-43.6163989
36619;-22.8837615;-43.6188182
36620;-22.8837606;-43.6147711
36621;-22.8838293;-43.6144889
36622;-22.883851;-43.6143758
36623;-22.8839322;-43.6140195
36624;-22.8839171;-43.6203849
36625;-22.8839255;-43.6156995
36626;-22.8839765;-43.6166758
36627;-22.8842219;-43.6169099
36628;-22.8842298;-43.6205424
36629;-22.8844207;-43.6195266
36630;-22.8844409;-43.6152768
36631;-22.8844836;-43.6191528
36632;-22.8846609;-43.6155603
36633;-22.8848932;-43.6158595
36634;-22.8849318;-43.6173945
36635;-22.8850924;-43.6161599
36636;-22.8851203;-43.6170626
36637;-22.88563;-43.6178806
36638;-22.8856793;-43.6174259
36639;-22.8858819;-43.6180917
36640;-22.8859446;-43.6160876
36641;-22.8768016;-43.6132883
36642;-22.8767756;-43.6141214
36643;-22.8775663;-43.6156754
36644;-22.8783449;-43.6126488
36645;-22.8851694;-43.6230304
36646;-22.8853661;-43.6190459
36647;-22.8854393;-43.6219485
36648;-22.8856855;-43.6208508
36649;-22.885847;-43.6204636
36650;-22.8858645;-43.6193688
36651;-22.8861835;-43.6199959
36652;-22.8862997;-43.6196845
36653;-22.8868893;-43.6217151
36654;-22.8874692;-43.6238387
36655;-22.8691567;-43.6264046
36656;-22.8692977;-43.6255121
36657;-22.8692901;-43.6267868
36658;-22.8694347;-43.6271636
36659;-22.8695126;-43.6262565
36660;-22.8695678;-43.6281205
36661;-22.8696423;-43.6275686
36662;-22.8696389;-43.6253647
36663;-22.8697436;-43.6281178
36664;-22.8698827;-43.626135
36665;-22.8699008;-43.6292949
36666;-22.8700093;-43.6251781
36667;-22.8700488;-43.6297131
36668;-22.8700614;-43.6269322
36669;-22.8700709;-43.6292441
36670;-22.8702144;-43.6296541
36671;-22.8701838;-43.627339
36672;-22.8702215;-43.6283744
36673;-22.8702356;-43.6260098
36674;-22.8702685;-43.6305019
36675;-22.8703397;-43.6263921
36676;-22.8704002;-43.6249934
36677;-22.8704256;-43.6304533
36678;-22.8704662;-43.6267735
36679;-22.8705135;-43.628317
36680;-22.8705141;-43.6253899
36681;-22.8705715;-43.6295213
36682;-22.8706659;-43.6312313
36683;-22.8707674;-43.6316124
36684;-22.8708012;-43.6303208
36685;-22.8708799;-43.6319787
36686;-22.870801;-43.6320947
36687;-22.8708767;-43.6294381
36688;-22.8709113;-43.6266301
36689;-22.8709954;-43.6285999
36690;-22.8710591;-43.6289082
36691;-22.8711594;-43.6246351
36692;-22.871133;-43.6302037
36693;-22.8710891;-43.6323768
36694;-22.8711857;-43.6293443
36695;-22.8712909;-43.6310239
36696;-22.8712742;-43.6250235
36697;-22.871268;-43.6265108
36698;-22.8712968;-43.6333383
36699;-22.8713996;-43.631419
36700;-22.8714181;-43.6301083
36701;-22.8714586;-43.6285775
36702;-22.8715041;-43.6244585
36703;-22.8715017;-43.6287464
36704;-22.8715058;-43.6317644
36705;-22.8716647;-43.6263771
36706;-22.8716739;-43.6308876
36707;-22.8717865;-43.6327319
36708;-22.8718589;-43.6242824
36709;-22.8718681;-43.6299869
36710;-22.8718953;-43.628613
36711;-22.8718559;-43.6284337
36712;-22.871891;-43.6330178
36713;-22.8719744;-43.6303613
36714;-22.8720285;-43.6262493
36715;-22.8720827;-43.6249495
36716;-22.8720866;-43.6307546
36717;-22.8721927;-43.6253464
36718;-22.8722407;-43.6282939
36719;-22.8722558;-43.6284843
36720;-22.8722338;-43.6328683
36721;-22.8723089;-43.6257233
36722;-22.8722585;-43.6298421
36723;-22.8723201;-43.6315299
36724;-22.8724189;-43.6261176
36725;-22.8730509;-43.6356092
36726;-22.8724338;-43.6319187
36727;-22.8725226;-43.6264984
36728;-22.8725449;-43.6322955
36729;-22.8726437;-43.63057
36730;-22.8725733;-43.6281784
36731;-22.8726363;-43.6268846
36732;-22.872622;-43.6297101
36733;-22.8726234;-43.6283447
36734;-22.8726716;-43.6327141
36735;-22.8727722;-43.6309657
36736;-22.8727611;-43.6272789
36737;-22.8728797;-43.6313345
36738;-22.8729097;-43.6237843
36739;-22.8734889;-43.6355053
36740;-22.8729848;-43.6280541
36741;-22.8730502;-43.6325815
36742;-22.8730317;-43.6282057
36743;-22.8729885;-43.6295901
36744;-22.8731495;-43.6245817
36745;-22.8731703;-43.6329886
36746;-22.8731998;-43.6287843
36747;-22.8732878;-43.6333703
36748;-22.8732618;-43.6249712
36749;-22.8732568;-43.6235935
36750;-22.8733018;-43.6270891
36751;-22.8733928;-43.6337689
36752;-22.8733547;-43.6253562
36753;-22.8734209;-43.627472
36754;-22.8733815;-43.6294644
36755;-22.8734026;-43.6235216
36756;-22.8735343;-43.6278671
36757;-22.8734995;-43.6298547
36758;-22.8735691;-43.6286575
36759;-22.8736195;-43.6302378
36760;-22.873737;-43.630623
36761;-22.8737313;-43.6252212
36762;-22.8738907;-43.6242781
36763;-22.8738905;-43.6277832
36764;-22.8738582;-43.6310107
36765;-22.8739047;-43.6285397
36766;-22.8738457;-43.6256221
36767;-22.8739489;-43.6313797
36768;-22.873967;-43.6260106
36769;-22.8739766;-43.6300948
36770;-22.874084;-43.6318089
36771;-22.8740708;-43.6263972
36772;-22.8741967;-43.6280558
36773;-22.8741879;-43.6241148
36774;-22.8741914;-43.6321916
36775;-22.8741917;-43.6267639
36776;-22.8742755;-43.625492
36777;-22.8743027;-43.6325937
36778;-22.8743314;-43.6299786
36779;-22.8743064;-43.6271621
36780;-22.8744194;-43.6329921
36781;-22.8744159;-43.62755
36782;-22.8745466;-43.6333783
36783;-22.8745563;-43.6279949
36784;-22.8745965;-43.6254209
36785;-22.8746257;-43.6282204
36786;-22.8746987;-43.629879
36787;-22.8747147;-43.6337283
36788;-22.8748166;-43.6302793
36789;-22.8749399;-43.6253482
36790;-22.8749247;-43.6306461
36791;-22.8749986;-43.6281586
36792;-22.8750414;-43.6310424
36793;-22.8751595;-43.634934
36794;-22.875087;-43.6297627
36795;-22.8752103;-43.631616
36796;-22.8753326;-43.6320314
36797;-22.8753275;-43.6280463
36798;-22.875448;-43.6324231
36799;-22.8755563;-43.6327907
36800;-22.875675;-43.6331941
36801;-22.8757076;-43.627933
36802;-22.8760153;-43.632096
36803;-22.8759182;-43.6317501
36804;-22.8759007;-43.628624
36805;-22.8761295;-43.6294422
36806;-22.8762179;-43.6297586
36807;-22.8763034;-43.6300644
36808;-22.8763873;-43.6303645
36809;-22.8764728;-43.6306705
36810;-22.8765556;-43.6309665
36811;-22.8765985;-43.63112
36812;-22.8766379;-43.6312609
36813;-22.8766942;-43.6314623
36814;-22.876738;-43.631619
36815;-22.8767986;-43.6318358
36816;-22.8768355;-43.6291892
36817;-22.8768383;-43.6319777
36818;-22.8769373;-43.6294701
36819;-22.8769353;-43.6323248
36820;-22.8770203;-43.6297673
36821;-22.8770339;-43.6326774
36822;-22.8771195;-43.6300978
36823;-22.877153;-43.6330406
36824;-22.8771857;-43.6303985
36825;-22.8772627;-43.6307052
36826;-22.8773522;-43.6310096
36827;-22.8774509;-43.6313635
36828;-22.8775501;-43.6317136
36829;-22.8775611;-43.6344858
36830;-22.8775944;-43.6320909
36831;-22.8777107;-43.6324351
36832;-22.8777846;-43.6328005
36833;-22.8971176;-43.6135497
36834;-22.8973441;-43.6134147
36835;-22.8979191;-43.6138756
36836;-22.8987559;-43.6148489
36837;-22.898947;-43.6130552
36838;-22.8989685;-43.6145335
36839;-22.8990741;-43.6135276
36840;-22.8994052;-43.6147934
36841;-22.8826973;-43.6383216
36842;-22.8833194;-43.6407034
36843;-22.8835043;-43.6404946
36844;-22.8835702;-43.641663
36845;-22.8840446;-43.6433461
36846;-22.8842998;-43.6395373
36847;-22.8842707;-43.6441903
36848;-22.8845092;-43.6418809
36849;-22.8846439;-43.6433575
36850;-22.8847983;-43.6401086
36851;-22.8851461;-43.6422517
36852;-22.8853288;-43.6406499
36853;-22.8853478;-43.6442427
36854;-22.8854186;-43.6434259
36855;-22.8855094;-43.6357728
36856;-22.8858151;-43.6412496
36857;-22.8858804;-43.6411808
36858;-22.8860422;-43.6362519
36859;-22.8861123;-43.6338889
36860;-22.8862387;-43.6341746
36861;-22.8863057;-43.6417924
36862;-22.886386;-43.6336385
36863;-22.886365;-43.6417307
36864;-22.8864231;-43.6346091
36865;-22.8866091;-43.6350254
36866;-22.8866412;-43.6350876
36867;-22.8867252;-43.6335078
36868;-22.8868197;-43.635508
36869;-22.8869524;-43.6349357
36870;-22.886986;-43.6332754
36871;-22.8870272;-43.6358204
36872;-22.8871406;-43.6443951
36873;-22.8872002;-43.6435586
36874;-22.8872479;-43.6330437
36875;-22.8872453;-43.6428036
36876;-22.8872516;-43.6426381
36877;-22.8872556;-43.6347727
36878;-22.8873212;-43.6444051
36879;-22.8873478;-43.6360027
36880;-22.8873816;-43.6347102
36881;-22.8873848;-43.6435538
36882;-22.8874382;-43.6427734
36883;-22.8874799;-43.6347786
36884;-22.8875199;-43.6327936
36885;-22.8875264;-43.6412439
36886;-22.8875744;-43.634607
36887;-22.8878104;-43.6325419
36888;-22.8877918;-43.6349498
36889;-22.8878773;-43.6344629
36890;-22.8880318;-43.6348322
36891;-22.8875449;-43.6375263
36892;-22.8881907;-43.6322125
36893;-22.8881971;-43.6343037
36894;-22.8883413;-43.6346684
36895;-22.8873948;-43.6401837
36896;-22.8884429;-43.6327677
36897;-22.8873256;-43.637006
36898;-22.888486;-43.6341457
36899;-22.8885513;-43.6359767
36900;-22.8886555;-43.6345093
36901;-22.8887381;-43.6326031
36902;-22.8888742;-43.6358121
36903;-22.8889093;-43.6323949
36904;-22.8889682;-43.6396319
36905;-22.8891146;-43.6322641
36906;-22.8891728;-43.6356645
36907;-22.8892734;-43.6366291
36908;-22.8892798;-43.6347939
36909;-22.8893241;-43.6360001
36910;-22.8893816;-43.6445
36911;-22.8894379;-43.6321899
36912;-22.8894423;-43.6437264
36913;-22.8894847;-43.6429444
36914;-22.8895546;-43.6421589
36915;-22.8896132;-43.6393006
36916;-22.8895798;-43.6413673
36917;-22.8895911;-43.6346731
36918;-22.8897342;-43.635809
36919;-22.88983;-43.6345894
36920;-22.8899307;-43.6363079
36921;-22.8899809;-43.6350098
36922;-22.8901938;-43.6387608
36923;-22.8901729;-43.6355515
36924;-22.8902346;-43.640682
36925;-22.8902692;-43.6389801
36926;-22.8903435;-43.633373
36927;-22.8898047;-43.6307175
36928;-22.8903566;-43.6336326
36929;-22.8903996;-43.6339154
36930;-22.890441;-43.6341619
36931;-22.8904811;-43.6364159
36932;-22.8904971;-43.6344253
36933;-22.8905182;-43.6376745
36934;-22.8905855;-43.6428867
36935;-22.890648;-43.6297457
36936;-22.8905611;-43.6347234
36937;-22.8907109;-43.6353061
36938;-22.890735;-43.6438161
36939;-22.890845;-43.6384217
36940;-22.8908776;-43.6446054
36941;-22.8909184;-43.6404594
36942;-22.8909916;-43.6303042
36943;-22.891031;-43.6297459
36944;-22.8911137;-43.6375518
36945;-22.891262;-43.6306922
36946;-22.8913206;-43.6427419
36947;-22.8914947;-43.631061
36948;-22.891472;-43.6373205
36949;-22.8915288;-43.6297231
36950;-22.8916406;-43.644653
36951;-22.891665;-43.6352354
36952;-22.8916434;-43.6402065
36953;-22.8917262;-43.6314554
36954;-22.8917617;-43.6370844
36955;-22.891917;-43.6317506
36956;-22.8920023;-43.6367083
36957;-22.8920372;-43.6425957
36958;-22.8921746;-43.6288937
36959;-22.8922004;-43.6375649
36960;-22.8922111;-43.6287267
36961;-22.8929849;-43.6334171
36962;-22.8931454;-43.6336908
36963;-22.8932494;-43.6343681
36964;-22.8932615;-43.6339501
36965;-22.8932635;-43.6341198
36966;-22.8935962;-43.6251946
36967;-22.9054168;-43.6493509
36968;-22.9055539;-43.6503902
36969;-22.9056453;-43.6511003
36970;-22.9057015;-43.6515067
36971;-22.9057522;-43.6519614
36972;-22.9058343;-43.6526513
36973;-22.9060641;-43.6503366
36974;-22.9061357;-43.6509253
36975;-22.906195;-43.6513598
36976;-22.9062852;-43.6517836
36977;-22.9064127;-43.6531411
36978;-22.9064313;-43.6523564
36979;-22.906704;-43.6535203
36980;-22.9068136;-43.6511579
36981;-22.9068942;-43.651565
36982;-22.9070128;-43.6498149
36983;-22.9070458;-43.6523438
36984;-22.907129;-43.652827
36985;-22.9071537;-43.6501662
36986;-22.9072154;-43.6531931
36987;-22.9072414;-43.650472
36988;-22.9072343;-43.6532835
36989;-22.9072698;-43.6544913
36990;-22.9073488;-43.6549728
36991;-22.90746;-43.6509481
36992;-22.9075097;-43.6575329
36993;-22.9074617;-43.6526226
36994;-22.9076058;-43.651325
36995;-22.9075916;-43.652371
36996;-22.9078374;-43.6520411
36997;-22.9080653;-43.6542996
36998;-22.9081123;-43.6571427
36999;-22.9081506;-43.6499289
37000;-22.9082865;-43.6549057
37001;-22.9083709;-43.6569255
37002;-22.908385;-43.6578553
37003;-22.9084895;-43.6548363
37004;-22.9087312;-43.6503258
37005;-22.9088535;-43.6540514
37006;-22.9091388;-43.6506329
37007;-22.9092164;-43.6554502
37008;-22.90933;-43.6621603
37009;-22.9093266;-43.6605196
37010;-22.9094396;-43.6498632
37011;-22.9095317;-43.6537282
37012;-22.9095539;-43.6541554
37013;-22.909633;-43.6558472
37014;-22.9096509;-43.6540836
37015;-22.9097993;-43.6611566
37016;-22.909822;-43.6597914
37017;-22.9098603;-43.6535056
37018;-22.9100178;-43.6538456
37019;-22.9100437;-43.6538999
37020;-22.9100715;-43.6576577
37021;-22.9100826;-43.6531857
37022;-22.9101114;-43.6563698
37023;-22.9101907;-43.6563321
37024;-22.9101679;-43.6533272
37025;-22.9101795;-43.6579026
37026;-22.9102188;-43.6579798
37027;-22.9102837;-43.6574025
37028;-22.9103164;-43.6581432
37029;-22.9103334;-43.6527921
37030;-22.9103618;-43.653753
37031;-22.9103952;-43.6529262
37032;-22.9104159;-43.6583418
37033;-22.9105175;-43.6531609
37034;-22.9105177;-43.6571165
37035;-22.9106043;-43.6569525
37036;-22.9106354;-43.6552417
